competition_id,season,CompetitionRound,MatchDay,HomeTeamGoals,AwayTeamGoals,aggregate,HomeTeamPosition,AwayTeamPosition,HomeTeam,AwayTeam
L1,2021,34,14-5-2022,1,1,01:01:00,17,4,Arminia Bielefeld,Rasenballsport Leipzig
L1,2021,34,14-5-2022,2,2,02:02:00,12,1,Vfl Wolfsburg,Fc Bayern Munchen
L1,2021,34,14-5-2022,2,1,02:01:00,14,18,Fc Augsburg,Spvgg Greuther Furth
L1,2021,33,8-5-2022,4,0,04:00:00,4,14,Rasenballsport Leipzig,Fc Augsburg
L1,2021,33,8-5-2022,2,2,02:02:00,1,16,Fc Bayern Munchen,Vfb Stuttgart
L1,2021,33,8-5-2022,1,1,01:01:00,12,10,Eintracht Frankfurt,Borussia Monchengladbach
L1,2021,34,14-5-2022,2,1,02:01:00,15,7,Vfb Stuttgart,1 Fc Koln
L1,2021,34,14-5-2022,2,1,02:01:00,3,6,Bayer 04 Leverkusen,Sc Freiburg
L1,2021,34,14-5-2022,5,1,05:01:00,10,9,Borussia Monchengladbach,Tsg 1899 Hoffenheim
L1,2021,34,14-5-2022,3,2,03:02:00,5,13,1 Fc Union Berlin,Vfl Bochum
L1,2021,34,14-5-2022,2,1,02:01:00,2,16,Borussia Dortmund,Hertha Bsc
L1,2021,33,7-5-2022,1,2,01:02:00,15,9,Hertha Bsc,1 Fsv Mainz 05
L1,2021,33,7-5-2022,1,3,01:03:00,18,2,Spvgg Greuther Furth,Borussia Dortmund
L1,2021,34,14-5-2022,2,2,02:02:00,8,11,1 Fsv Mainz 05,Eintracht Frankfurt
L1,2021,33,7-5-2022,0,1,00:01:00,7,13,1 Fc Koln,Vfl Wolfsburg
L1,2021,33,7-5-2022,1,4,01:04:00,5,6,Sc Freiburg,1 Fc Union Berlin
L1,2021,32,2-5-2022,3,1,03:01:00,10,5,Borussia Monchengladbach,Rasenballsport Leipzig
L1,2021,32,2-5-2022,2,0,02:00:00,3,11,Bayer 04 Leverkusen,Eintracht Frankfurt
L1,2021,33,7-5-2022,2,4,02:04:00,8,3,Tsg 1899 Hoffenheim,Bayer 04 Leverkusen
L1,2021,32,30-4-2022,1,1,01:01:00,17,15,Arminia Bielefeld,Hertha Bsc
L1,2021,32,30-4-2022,1,4,01:04:00,14,6,Fc Augsburg,1 Fc Koln
L1,2021,32,30-4-2022,3,4,03:04:00,2,12,Borussia Dortmund,Vfl Bochum
L1,2021,32,30-4-2022,1,1,01:01:00,16,13,Vfb Stuttgart,Vfl Wolfsburg
L1,2021,32,30-4-2022,3,1,03:01:00,9,1,1 Fsv Mainz 05,Fc Bayern Munchen
L1,2021,31,24-4-2022,0,2,00:02:00,13,14,Vfl Bochum,Fc Augsburg
L1,2021,31,24-4-2022,2,0,02:00:00,15,16,Hertha Bsc,Vfb Stuttgart
L1,2021,31,23-4-2022,3,1,03:01:00,7,17,1 Fc Koln,Arminia Bielefeld
L1,2021,31,23-4-2022,1,4,01:04:00,18,3,Spvgg Greuther Furth,Bayer 04 Leverkusen
L1,2021,31,23-4-2022,2,2,02:02:00,9,8,Eintracht Frankfurt,Tsg 1899 Hoffenheim
L1,2021,31,23-4-2022,1,2,01:02:00,4,6,Rasenballsport Leipzig,1 Fc Union Berlin
L1,2021,31,23-4-2022,3,1,03:01:00,1,2,Fc Bayern Munchen,Borussia Dortmund
L1,2021,30,17-4-2022,0,1,00:01:00,4,3,Bayer 04 Leverkusen,Rasenballsport Leipzig
L1,2021,31,22-4-2022,5,0,05:00:00,12,10,Vfl Wolfsburg,1 Fsv Mainz 05
L1,2021,30,17-4-2022,2,0,02:00:00,6,10,1 Fc Union Berlin,Eintracht Frankfurt
L1,2021,30,17-4-2022,0,3,00:03:00,17,1,Arminia Bielefeld,Fc Bayern Munchen
L1,2021,30,16-4-2022,0,1,00:01:00,14,15,Fc Augsburg,Hertha Bsc
L1,2021,30,16-4-2022,0,0,00:00:00,9,16,1 Fsv Mainz 05,Vfb Stuttgart
L1,2021,31,23-4-2022,3,3,03:03:00,5,11,Sc Freiburg,Borussia Monchengladbach
L1,2021,30,16-4-2022,6,1,06:01:00,2,13,Borussia Dortmund,Vfl Wolfsburg
L1,2021,29,10-4-2022,1,2,01:02:00,9,5,Eintracht Frankfurt,Sc Freiburg
L1,2021,32,29-4-2022,1,1,01:01:00,7,18,1 Fc Union Berlin,Spvgg Greuther Furth
L1,2021,30,17-4-2022,0,0,00:00:00,8,18,Tsg 1899 Hoffenheim,Spvgg Greuther Furth
L1,2021,29,9-4-2022,1,4,01:04:00,17,7,Hertha Bsc,1 Fc Union Berlin
L1,2021,29,9-4-2022,3,2,03:02:00,8,10,1 Fc Koln,1 Fsv Mainz 05
L1,2021,29,9-4-2022,4,0,04:00:00,13,16,Vfl Wolfsburg,Arminia Bielefeld
L1,2021,29,10-4-2022,0,0,00:00:00,12,3,Vfl Bochum,Bayer 04 Leverkusen
L1,2021,30,16-4-2022,3,0,03:00:00,5,12,Sc Freiburg,Vfl Bochum
L1,2021,29,9-4-2022,0,2,00:02:00,18,11,Spvgg Greuther Furth,Borussia Monchengladbach
L1,2021,29,10-4-2022,3,0,03:00:00,4,6,Rasenballsport Leipzig,Tsg 1899 Hoffenheim
L1,2021,28,3-4-2022,1,1,01:01:00,12,10,Borussia Monchengladbach,1 Fsv Mainz 05
L1,2021,33,6-5-2022,2,1,02:01:00,11,17,Vfl Bochum,Arminia Bielefeld
L1,2021,29,8-4-2022,0,2,00:02:00,15,2,Vfb Stuttgart,Borussia Dortmund
L1,2021,28,2-4-2022,1,4,01:04:00,5,1,Sc Freiburg,Fc Bayern Munchen
L1,2021,30,16-4-2022,1,3,01:03:00,11,7,Borussia Monchengladbach,1 Fc Koln
L1,2021,28,2-4-2022,1,4,01:04:00,2,4,Borussia Dortmund,Rasenballsport Leipzig
L1,2021,28,2-4-2022,0,0,00:00:00,9,18,Eintracht Frankfurt,Spvgg Greuther Furth
L1,2021,32,30-4-2022,3,4,03:04:00,8,4,Tsg 1899 Hoffenheim,Sc Freiburg
L1,2021,27,20-3-2022,1,1,01:01:00,7,2,1 Fc Koln,Borussia Dortmund
L1,2021,27,20-3-2022,0,0,00:00:00,4,8,Rasenballsport Leipzig,Eintracht Frankfurt
L1,2021,27,20-3-2022,0,2,00:02:00,13,3,Vfl Wolfsburg,Bayer 04 Leverkusen
L1,2021,28,1-4-2022,1,0,01:00:00,7,8,1 Fc Union Berlin,1 Fc Koln
L1,2021,28,2-4-2022,1,2,01:02:00,6,11,Tsg 1899 Hoffenheim,Vfl Bochum
L1,2021,27,19-3-2022,4,0,04:00:00,10,17,1 Fsv Mainz 05,Arminia Bielefeld
L1,2021,28,3-4-2022,3,0,03:00:00,13,14,Fc Augsburg,Vfl Wolfsburg
L1,2021,27,18-3-2022,0,2,00:02:00,12,11,Vfl Bochum,Borussia Monchengladbach
L1,2021,28,2-4-2022,2,1,02:01:00,3,17,Bayer 04 Leverkusen,Hertha Bsc
L1,2021,26,6-4-2022,2,1,02:01:00,14,10,Fc Augsburg,1 Fsv Mainz 05
L1,2021,28,2-4-2022,1,1,01:01:00,16,15,Arminia Bielefeld,Vfb Stuttgart
L1,2021,27,19-3-2022,3,2,03:02:00,15,14,Vfb Stuttgart,Fc Augsburg
L1,2021,27,19-3-2022,4,0,04:00:00,1,9,Fc Bayern Munchen,1 Fc Union Berlin
L1,2021,26,12-3-2022,2,0,02:00:00,13,17,Borussia Monchengladbach,Hertha Bsc
L1,2021,26,12-3-2022,1,1,01:01:00,6,1,Tsg 1899 Hoffenheim,Fc Bayern Munchen
L1,2021,26,13-3-2022,0,1,00:01:00,3,7,Bayer 04 Leverkusen,1 Fc Koln
L1,2021,26,12-3-2022,1,1,01:01:00,8,16,1 Fc Union Berlin,Vfb Stuttgart
L1,2021,29,9-4-2022,1,0,01:00:00,1,14,Fc Bayern Munchen,Fc Augsburg
L1,2021,25,6-3-2022,0,1,00:01:00,8,4,1 Fc Koln,Tsg 1899 Hoffenheim
L1,2021,26,12-3-2022,3,2,03:02:00,5,12,Sc Freiburg,Vfl Wolfsburg
L1,2021,27,19-3-2022,3,0,03:00:00,16,6,Hertha Bsc,Tsg 1899 Hoffenheim
L1,2021,25,5-3-2022,1,4,01:04:00,16,10,Hertha Bsc,Eintracht Frankfurt
L1,2021,25,5-3-2022,1,0,01:00:00,12,7,Vfl Wolfsburg,1 Fc Union Berlin
L1,2021,26,13-3-2022,1,0,01:00:00,2,15,Borussia Dortmund,Arminia Bielefeld
L1,2021,25,16-3-2022,0,1,00:01:00,9,2,1 Fsv Mainz 05,Borussia Dortmund
L1,2021,25,4-3-2022,0,1,00:01:00,15,14,Arminia Bielefeld,Fc Augsburg
L1,2021,25,5-3-2022,2,1,02:01:00,11,18,Vfl Bochum,Spvgg Greuther Furth
L1,2021,24,27-2-2022,1,1,01:01:00,15,2,Fc Augsburg,Borussia Dortmund
L1,2021,24,26-2-2022,0,1,00:01:00,10,1,Eintracht Frankfurt,Fc Bayern Munchen
L1,2021,24,27-2-2022,0,1,00:01:00,11,4,Vfl Bochum,Rasenballsport Leipzig
L1,2021,25,5-3-2022,1,1,01:01:00,1,3,Fc Bayern Munchen,Bayer 04 Leverkusen
L1,2021,24,26-2-2022,2,2,02:02:00,13,12,Borussia Monchengladbach,Vfl Wolfsburg
L1,2021,27,19-3-2022,0,0,00:00:00,18,5,Spvgg Greuther Furth,Sc Freiburg
L1,2021,24,26-2-2022,3,0,03:00:00,3,14,Bayer 04 Leverkusen,Arminia Bielefeld
L1,2021,24,26-2-2022,1,1,01:01:00,18,8,Spvgg Greuther Furth,1 Fc Koln
L1,2021,23,20-2-2022,1,6,01:06:00,15,4,Hertha Bsc,Rasenballsport Leipzig
L1,2021,26,13-3-2022,2,1,02:01:00,9,11,Eintracht Frankfurt,Vfl Bochum
L1,2021,25,5-3-2022,3,2,03:02:00,17,13,Vfb Stuttgart,Borussia Monchengladbach
L1,2021,24,25-2-2022,2,1,02:01:00,6,17,Tsg 1899 Hoffenheim,Vfb Stuttgart
L1,2021,23,19-2-2022,1,0,01:00:00,7,10,1 Fc Koln,Eintracht Frankfurt
L1,2021,26,13-3-2022,1,6,01:06:00,18,4,Spvgg Greuther Furth,Rasenballsport Leipzig
L1,2021,24,26-2-2022,3,0,03:00:00,5,16,Sc Freiburg,Hertha Bsc
L1,2021,23,19-2-2022,1,2,01:02:00,12,5,Vfl Wolfsburg,Tsg 1899 Hoffenheim
L1,2021,25,5-3-2022,1,1,01:01:00,5,6,Rasenballsport Leipzig,Sc Freiburg
L1,2021,23,19-2-2022,1,0,01:00:00,14,9,Arminia Bielefeld,1 Fc Union Berlin
L1,2021,22,13-2-2022,2,0,02:00:00,5,15,Tsg 1899 Hoffenheim,Arminia Bielefeld
L1,2021,22,12-2-2022,4,2,04:02:00,3,17,Bayer 04 Leverkusen,Vfb Stuttgart
L1,2021,23,19-2-2022,1,1,01:01:00,17,11,Vfb Stuttgart,Vfl Bochum
L1,2021,22,13-2-2022,0,3,00:03:00,7,2,1 Fc Union Berlin,Borussia Dortmund
L1,2021,22,12-2-2022,1,1,01:01:00,6,9,Sc Freiburg,1 Fsv Mainz 05
L1,2021,22,12-2-2022,3,2,03:02:00,13,16,Borussia Monchengladbach,Fc Augsburg
L1,2021,22,12-2-2022,0,2,00:02:00,10,12,Eintracht Frankfurt,Vfl Wolfsburg
L1,2021,23,20-2-2022,4,1,04:01:00,1,18,Fc Bayern Munchen,Spvgg Greuther Furth
L1,2021,23,18-2-2022,3,2,03:02:00,8,3,1 Fsv Mainz 05,Bayer 04 Leverkusen
L1,2021,23,19-2-2022,1,2,01:02:00,16,6,Fc Augsburg,Sc Freiburg
L1,2021,21,5-2-2022,3,2,03:02:00,1,7,Fc Bayern Munchen,Rasenballsport Leipzig
L1,2021,21,6-2-2022,4,1,04:01:00,12,18,Vfl Wolfsburg,Spvgg Greuther Furth
L1,2021,21,6-2-2022,2,5,02:05:00,2,3,Borussia Dortmund,Bayer 04 Leverkusen
L1,2021,21,5-2-2022,2,0,02:00:00,16,4,Fc Augsburg,1 Fc Union Berlin
L1,2021,23,20-2-2022,6,0,06:00:00,2,13,Borussia Dortmund,Borussia Monchengladbach
L1,2021,22,12-2-2022,2,1,02:01:00,18,14,Spvgg Greuther Furth,Hertha Bsc
L1,2021,24,26-2-2022,3,1,03:01:00,7,9,1 Fc Union Berlin,1 Fsv Mainz 05
L1,2021,21,4-2-2022,1,1,01:01:00,14,11,Hertha Bsc,Vfl Bochum
L1,2021,21,5-2-2022,1,1,01:01:00,15,13,Arminia Bielefeld,Borussia Monchengladbach
L1,2021,20,23-1-2022,2,0,02:00:00,6,15,Rasenballsport Leipzig,Vfl Wolfsburg
L1,2021,20,22-1-2022,2,2,02:02:00,11,8,Vfl Bochum,1 Fc Koln
L1,2021,21,5-2-2022,1,0,01:00:00,6,5,1 Fc Koln,Sc Freiburg
L1,2021,20,22-1-2022,2,0,02:00:00,5,17,Sc Freiburg,Vfb Stuttgart
L1,2021,20,22-1-2022,1,2,01:02:00,12,4,Borussia Monchengladbach,1 Fc Union Berlin
L1,2021,21,5-2-2022,2,0,02:00:00,10,8,1 Fsv Mainz 05,Tsg 1899 Hoffenheim
L1,2021,22,11-2-2022,3,1,03:01:00,4,8,Rasenballsport Leipzig,1 Fc Koln
L1,2021,19,16-1-2022,2,2,02:02:00,16,18,Arminia Bielefeld,Spvgg Greuther Furth
L1,2021,19,16-1-2022,1,1,01:01:00,15,8,Fc Augsburg,Eintracht Frankfurt
L1,2021,19,15-1-2022,1,2,01:02:00,12,3,Borussia Monchengladbach,Bayer 04 Leverkusen
L1,2021,19,15-1-2022,0,4,00:04:00,9,1,1 Fc Koln,Fc Bayern Munchen
L1,2021,19,15-1-2022,1,0,01:00:00,10,11,1 Fsv Mainz 05,Vfl Bochum
L1,2021,20,22-1-2022,2,3,02:03:00,7,2,Tsg 1899 Hoffenheim,Borussia Dortmund
L1,2021,20,22-1-2022,5,1,05:01:00,3,16,Bayer 04 Leverkusen,Fc Augsburg
L1,2021,19,15-1-2022,2,1,02:01:00,5,4,1 Fc Union Berlin,Tsg 1899 Hoffenheim
L1,2021,19,15-1-2022,0,2,00:02:00,17,7,Vfb Stuttgart,Rasenballsport Leipzig
L1,2021,19,14-1-2022,5,1,05:01:00,2,6,Borussia Dortmund,Sc Freiburg
L1,2021,20,23-1-2022,1,4,01:04:00,13,1,Hertha Bsc,Fc Bayern Munchen
L1,2021,18,8-1-2022,2,3,02:03:00,8,2,Eintracht Frankfurt,Borussia Dortmund
L1,2021,18,8-1-2022,0,0,00:00:00,18,15,Spvgg Greuther Furth,Vfb Stuttgart
L1,2021,18,8-1-2022,3,1,03:01:00,3,16,Tsg 1899 Hoffenheim,Fc Augsburg
L1,2021,18,8-1-2022,2,2,02:02:00,4,17,Sc Freiburg,Arminia Bielefeld
L1,2021,22,12-2-2022,4,2,04:02:00,11,1,Vfl Bochum,Fc Bayern Munchen
L1,2021,18,8-1-2022,2,2,02:02:00,5,7,Bayer 04 Leverkusen,1 Fc Union Berlin
L1,2021,19,15-1-2022,0,0,00:00:00,14,13,Vfl Wolfsburg,Hertha Bsc
L1,2021,20,21-1-2022,0,2,00:02:00,9,14,Eintracht Frankfurt,Arminia Bielefeld
L1,2021,17,19-12-2021,2,1,02:01:00,3,4,Sc Freiburg,Bayer 04 Leverkusen
L1,2021,21,5-2-2022,2,3,02:03:00,17,9,Vfb Stuttgart,Eintracht Frankfurt
L1,2021,17,18-12-2021,0,0,00:00:00,18,15,Spvgg Greuther Furth,Fc Augsburg
L1,2021,17,18-12-2021,3,2,03:02:00,11,2,Hertha Bsc,Borussia Dortmund
L1,2021,18,8-1-2022,4,1,04:01:00,9,10,Rasenballsport Leipzig,1 Fsv Mainz 05
L1,2021,18,9-1-2022,1,3,01:03:00,13,6,Hertha Bsc,1 Fc Koln
L1,2021,18,9-1-2022,1,0,01:00:00,11,14,Vfl Bochum,Vfl Wolfsburg
L1,2021,17,18-12-2021,1,0,01:00:00,6,9,Eintracht Frankfurt,1 Fsv Mainz 05
L1,2021,17,17-12-2021,4,0,04:00:00,1,13,Fc Bayern Munchen,Vfl Wolfsburg
L1,2021,17,18-12-2021,1,1,01:01:00,5,14,Tsg 1899 Hoffenheim,Borussia Monchengladbach
L1,2021,16,15-12-2021,0,0,00:00:00,8,5,1 Fc Union Berlin,Sc Freiburg
L1,2021,17,18-12-2021,0,1,00:01:00,12,7,Vfl Bochum,1 Fc Union Berlin
L1,2021,16,15-12-2021,1,1,01:01:00,16,9,Fc Augsburg,Rasenballsport Leipzig
L1,2021,16,15-12-2021,3,0,03:00:00,2,18,Borussia Dortmund,Spvgg Greuther Furth
L1,2021,16,14-12-2021,4,0,04:00:00,6,14,1 Fsv Mainz 05,Hertha Bsc
L1,2021,16,14-12-2021,2,0,02:00:00,17,12,Arminia Bielefeld,Vfl Bochum
L1,2021,17,19-12-2021,1,0,01:00:00,8,16,1 Fc Koln,Vfb Stuttgart
L1,2021,16,14-12-2021,0,5,00:05:00,15,1,Vfb Stuttgart,Fc Bayern Munchen
L1,2021,15,12-12-2021,5,2,05:02:00,9,3,Eintracht Frankfurt,Bayer 04 Leverkusen
L1,2021,15,12-12-2021,1,0,01:00:00,18,6,Spvgg Greuther Furth,1 Fc Union Berlin
L1,2021,15,11-12-2021,0,2,00:02:00,11,15,Vfl Wolfsburg,Vfb Stuttgart
L1,2021,15,11-12-2021,1,2,01:02:00,5,4,Sc Freiburg,Tsg 1899 Hoffenheim
L1,2021,15,11-12-2021,4,1,04:01:00,7,13,Rasenballsport Leipzig,Borussia Monchengladbach
L1,2021,15,11-12-2021,2,1,02:01:00,1,8,Fc Bayern Munchen,1 Fsv Mainz 05
L1,2021,15,11-12-2021,2,0,02:00:00,14,17,Hertha Bsc,Arminia Bielefeld
L1,2021,16,14-12-2021,2,3,02:03:00,11,10,Vfl Wolfsburg,1 Fc Koln
L1,2021,15,10-12-2021,0,2,00:02:00,12,16,1 Fc Koln,Fc Augsburg
L1,2021,16,15-12-2021,2,2,02:02:00,3,4,Bayer 04 Leverkusen,Tsg 1899 Hoffenheim
L1,2021,20,22-1-2022,2,1,02:01:00,18,10,Spvgg Greuther Furth,1 Fsv Mainz 05
L1,2021,14,4-12-2021,1,1,01:01:00,17,9,Arminia Bielefeld,1 Fc Koln
L1,2021,14,5-12-2021,2,2,02:02:00,15,14,Vfb Stuttgart,Hertha Bsc
L1,2021,14,4-12-2021,2,3,02:03:00,16,10,Fc Augsburg,Vfl Bochum
L1,2021,14,4-12-2021,3,0,03:00:00,7,8,1 Fsv Mainz 05,Vfl Wolfsburg
L1,2021,14,4-12-2021,3,2,03:02:00,5,12,Tsg 1899 Hoffenheim,Eintracht Frankfurt
L1,2021,14,4-12-2021,7,1,07:01:00,3,18,Bayer 04 Leverkusen,Spvgg Greuther Furth
L1,2021,14,3-12-2021,2,1,02:01:00,6,11,1 Fc Union Berlin,Rasenballsport Leipzig
L1,2021,13,28-11-2021,1,3,01:03:00,8,3,Rasenballsport Leipzig,Bayer 04 Leverkusen
L1,2021,13,28-11-2021,2,1,02:01:00,12,6,Eintracht Frankfurt,1 Fc Union Berlin
L1,2021,13,27-11-2021,1,0,01:00:00,1,17,Fc Bayern Munchen,Arminia Bielefeld
L1,2021,13,27-11-2021,3,6,03:06:00,18,5,Spvgg Greuther Furth,Tsg 1899 Hoffenheim
L1,2021,15,11-12-2021,1,1,01:01:00,10,2,Vfl Bochum,Borussia Dortmund
L1,2021,13,27-11-2021,4,1,04:01:00,10,11,1 Fc Koln,Borussia Monchengladbach
L1,2021,13,27-11-2021,1,1,01:01:00,14,16,Hertha Bsc,Fc Augsburg
L1,2021,18,7-1-2022,1,2,01:02:00,1,12,Fc Bayern Munchen,Borussia Monchengladbach
L1,2021,12,21-11-2021,1,1,01:01:00,8,12,1 Fsv Mainz 05,1 Fc Koln
L1,2021,12,21-11-2021,0,2,00:02:00,3,11,Sc Freiburg,Eintracht Frankfurt
L1,2021,14,5-12-2021,0,6,00:06:00,13,4,Borussia Monchengladbach,Sc Freiburg
L1,2021,12,20-11-2021,2,2,02:02:00,17,6,Arminia Bielefeld,Vfl Wolfsburg
L1,2021,12,20-11-2021,2,0,02:00:00,5,14,1 Fc Union Berlin,Hertha Bsc
L1,2021,12,20-11-2021,4,0,04:00:00,9,18,Borussia Monchengladbach,Spvgg Greuther Furth
L1,2021,17,18-12-2021,0,2,00:02:00,10,17,Rasenballsport Leipzig,Arminia Bielefeld
L1,2021,12,20-11-2021,2,1,02:01:00,2,16,Borussia Dortmund,Vfb Stuttgart
L1,2021,12,19-11-2021,2,1,02:01:00,15,1,Fc Augsburg,Fc Bayern Munchen
L1,2021,16,15-12-2021,2,3,02:03:00,13,7,Borussia Monchengladbach,Eintracht Frankfurt
L1,2021,11,7-11-2021,1,2,01:02:00,18,14,Spvgg Greuther Furth,Eintracht Frankfurt
L1,2021,11,7-11-2021,2,2,02:02:00,11,8,1 Fc Koln,1 Fc Union Berlin
L1,2021,13,27-11-2021,1,3,01:03:00,7,2,Vfl Wolfsburg,Borussia Dortmund
L1,2021,12,20-11-2021,1,0,01:00:00,4,13,Bayer 04 Leverkusen,Vfl Bochum
L1,2021,11,6-11-2021,2,0,02:00:00,12,10,Vfl Bochum,Tsg 1899 Hoffenheim
L1,2021,11,6-11-2021,0,1,00:01:00,15,17,Vfb Stuttgart,Arminia Bielefeld
L1,2021,11,6-11-2021,1,0,01:00:00,4,16,Vfl Wolfsburg,Fc Augsburg
L1,2021,11,5-11-2021,1,1,01:01:00,7,9,1 Fsv Mainz 05,Borussia Monchengladbach
L1,2021,11,7-11-2021,1,1,01:01:00,13,6,Hertha Bsc,Bayer 04 Leverkusen
L1,2021,10,31-10-2021,4,1,04:01:00,16,13,Fc Augsburg,Vfb Stuttgart
L1,2021,10,30-10-2021,1,1,01:01:00,15,8,Eintracht Frankfurt,Rasenballsport Leipzig
L1,2021,10,30-10-2021,1,2,01:02:00,17,5,Arminia Bielefeld,1 Fsv Mainz 05
L1,2021,10,30-10-2021,3,1,03:01:00,3,18,Sc Freiburg,Spvgg Greuther Furth
L1,2021,13,26-11-2021,2,1,02:01:00,15,9,Vfb Stuttgart,1 Fsv Mainz 05
L1,2021,10,30-10-2021,2,5,02:05:00,6,1,1 Fc Union Berlin,Fc Bayern Munchen
L1,2021,14,4-12-2021,2,3,02:03:00,2,1,Borussia Dortmund,Fc Bayern Munchen
L1,2021,10,30-10-2021,0,2,00:02:00,4,7,Bayer 04 Leverkusen,Vfl Wolfsburg
L1,2021,9,24-10-2021,2,0,02:00:00,14,15,Vfl Bochum,Eintracht Frankfurt
L1,2021,10,30-10-2021,2,0,02:00:00,2,11,Borussia Dortmund,1 Fc Koln
L1,2021,11,6-11-2021,2,1,02:01:00,1,3,Fc Bayern Munchen,Sc Freiburg
L1,2021,9,24-10-2021,2,2,02:02:00,8,4,1 Fc Koln,Bayer 04 Leverkusen
L1,2021,9,23-10-2021,1,3,01:03:00,17,2,Arminia Bielefeld,Borussia Dortmund
L1,2021,9,23-10-2021,0,2,00:02:00,9,3,Vfl Wolfsburg,Sc Freiburg
L1,2021,9,24-10-2021,1,1,01:01:00,13,5,Vfb Stuttgart,1 Fc Union Berlin
L1,2021,9,23-10-2021,4,0,04:00:00,1,11,Fc Bayern Munchen,Tsg 1899 Hoffenheim
L1,2021,9,23-10-2021,1,0,01:00:00,10,12,Hertha Bsc,Borussia Monchengladbach
L1,2021,9,22-10-2021,4,1,04:01:00,7,16,1 Fsv Mainz 05,Fc Augsburg
L1,2021,8,17-10-2021,1,5,01:05:00,3,1,Bayer 04 Leverkusen,Fc Bayern Munchen
L1,2021,9,23-10-2021,4,1,04:01:00,6,18,Rasenballsport Leipzig,Spvgg Greuther Furth
L1,2021,8,16-10-2021,0,1,00:01:00,18,15,Spvgg Greuther Furth,Vfl Bochum
L1,2021,8,16-10-2021,1,1,01:01:00,10,12,Borussia Monchengladbach,Vfb Stuttgart
L1,2021,8,16-10-2021,1,1,01:01:00,4,8,Sc Freiburg,Rasenballsport Leipzig
L1,2021,11,6-11-2021,2,1,02:01:00,5,2,Rasenballsport Leipzig,Borussia Dortmund
L1,2021,10,29-10-2021,2,0,02:00:00,9,12,Tsg 1899 Hoffenheim,Hertha Bsc
L1,2021,8,16-10-2021,3,1,03:01:00,2,11,Borussia Dortmund,1 Fsv Mainz 05
L1,2021,10,31-10-2021,2,1,02:01:00,10,14,Borussia Monchengladbach,Vfl Bochum
L1,2021,8,15-10-2021,5,0,05:00:00,9,7,Tsg 1899 Hoffenheim,1 Fc Koln
L1,2021,8,16-10-2021,1,2,01:02:00,14,13,Eintracht Frankfurt,Hertha Bsc
L1,2021,8,16-10-2021,2,0,02:00:00,5,6,1 Fc Union Berlin,Vfl Wolfsburg
L1,2021,7,2-10-2021,3,0,03:00:00,8,17,Rasenballsport Leipzig,Vfl Bochum
L1,2021,7,2-10-2021,1,2,01:02:00,14,4,Hertha Bsc,Sc Freiburg
L1,2021,7,2-10-2021,3,1,03:01:00,12,11,Vfb Stuttgart,Tsg 1899 Hoffenheim
L1,2021,7,2-10-2021,1,3,01:03:00,5,10,Vfl Wolfsburg,Borussia Monchengladbach
L1,2021,7,3-10-2021,1,2,01:02:00,9,7,1 Fsv Mainz 05,1 Fc Union Berlin
L1,2021,6,26-9-2021,3,0,03:00:00,5,15,Sc Freiburg,Fc Augsburg
L1,2021,6,26-9-2021,0,0,00:00:00,17,13,Vfl Bochum,Vfb Stuttgart
L1,2021,6,25-9-2021,1,0,01:00:00,11,4,Borussia Monchengladbach,Borussia Dortmund
L1,2021,6,25-9-2021,3,1,03:01:00,9,3,Tsg 1899 Hoffenheim,Vfl Wolfsburg
L1,2021,6,25-9-2021,1,0,01:00:00,8,16,1 Fc Union Berlin,Arminia Bielefeld
L1,2021,6,25-9-2021,1,0,01:00:00,2,6,Bayer 04 Leverkusen,1 Fsv Mainz 05
L1,2021,7,3-10-2021,1,2,01:02:00,1,13,Fc Bayern Munchen,Eintracht Frankfurt
L1,2021,8,17-10-2021,1,1,01:01:00,16,17,Fc Augsburg,Arminia Bielefeld
L1,2021,6,24-9-2021,1,3,01:03:00,18,1,Spvgg Greuther Furth,Fc Bayern Munchen
L1,2021,5,19-9-2021,1,1,01:01:00,2,15,Vfl Wolfsburg,Eintracht Frankfurt
L1,2021,5,19-9-2021,4,2,04:02:00,3,8,Borussia Dortmund,1 Fc Union Berlin
L1,2021,7,3-10-2021,0,4,00:04:00,16,2,Arminia Bielefeld,Bayer 04 Leverkusen
L1,2021,5,19-9-2021,1,3,01:03:00,14,4,Vfb Stuttgart,Bayer 04 Leverkusen
L1,2021,5,18-9-2021,0,0,00:00:00,13,10,Arminia Bielefeld,Tsg 1899 Hoffenheim
L1,2021,5,18-9-2021,1,0,01:00:00,11,16,Fc Augsburg,Borussia Monchengladbach
L1,2021,7,2-10-2021,2,1,02:01:00,3,15,Borussia Dortmund,Fc Augsburg
L1,2021,5,18-9-2021,7,0,07:00:00,1,17,Fc Bayern Munchen,Vfl Bochum
L1,2021,5,18-9-2021,0,0,00:00:00,5,6,1 Fsv Mainz 05,Sc Freiburg
L1,2021,4,12-9-2021,3,1,03:01:00,11,14,Borussia Monchengladbach,Arminia Bielefeld
L1,2021,12,20-11-2021,2,0,02:00:00,10,7,Tsg 1899 Hoffenheim,Rasenballsport Leipzig
L1,2021,4,12-9-2021,1,3,01:03:00,13,16,Vfl Bochum,Hertha Bsc
L1,2021,4,11-9-2021,1,4,01:04:00,12,2,Rasenballsport Leipzig,Fc Bayern Munchen
L1,2021,4,11-9-2021,0,2,00:02:00,18,1,Spvgg Greuther Furth,Vfl Wolfsburg
